Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2024-01-22,148.7100067138672,150.01499938964844,147.5800018310547,147.7100067138672,147.7100067138672,21829200,GOOG
2024-01-23,147.72000122070312,148.86000061035156,147.19000244140625,148.67999267578125,148.67999267578125,14113600,GOOG
2024-01-24,150.2899932861328,151.57000732421875,149.83999633789062,150.35000610351562,150.35000610351562,19245000,GOOG
2024-01-25,151.74000549316406,154.75999450683594,151.22000122070312,153.63999938964844,153.63999938964844,21495100,GOOG
2024-01-26,152.8699951171875,154.11000061035156,152.8000030517578,153.7899932861328,153.7899932861328,19494500,GOOG
2024-01-29,153.63999938964844,155.1999969482422,152.9199981689453,154.83999633789062,154.83999633789062,20909300,GOOG
2024-01-30,154.00999450683594,155.0399932861328,152.77499389648438,153.0500030517578,153.0500030517578,26578900,GOOG
2024-01-31,145.38999938964844,145.58999633789062,141.5500030517578,141.8000030517578,141.8000030517578,43908600,GOOG
2024-02-01,143.69000244140625,144.6199951171875,142.25999450683594,142.7100067138672,142.7100067138672,25526900,GOOG
2024-02-02,140.88999938964844,143.8800048828125,138.1699981689453,143.5399932861328,143.5399932861328,42116900,GOOG
2024-02-05,144.0399932861328,146.6699981689453,143.91000366210938,144.92999267578125,144.92999267578125,29254400,GOOG
2024-02-06,145.9600067138672,146.74000549316406,144.52000427246094,145.41000366210938,145.41000366210938,21517700,GOOG
2024-02-07,146.1199951171875,147.0,145.2100067138672,146.67999267578125,146.67999267578125,21436100,GOOG
2024-02-08,146.97000122070312,147.61000061035156,146.4199981689453,147.22000122070312,147.22000122070312,18241300,GOOG
2024-02-09,147.9499969482422,150.69500732421875,147.42999267578125,150.22000122070312,150.22000122070312,21877700,GOOG
2024-02-12,149.5399932861328,150.58999633789062,148.55999755859375,148.72999572753906,148.72999572753906,17236100,GOOG
2024-02-13,146.07000732421875,148.0399932861328,145.11000061035156,146.3699951171875,146.3699951171875,18138500,GOOG
2024-02-14,147.3699951171875,147.8300018310547,145.55499267578125,147.13999938964844,147.13999938964844,16651800,GOOG
2024-02-15,144.4600067138672,144.75999450683594,141.8800048828125,143.94000244140625,143.94000244140625,26724300,GOOG
2024-02-16,144.2100067138672,144.47999572753906,141.52000427246094,141.75999450683594,141.75999450683594,21849700,GOOG
2024-02-20,140.94000244140625,143.32899475097656,140.8000030517578,142.1999969482422,142.1999969482422,18625600,GOOG
2024-02-21,142.63999938964844,143.97999572753906,141.91000366210938,143.83999633789062,143.83999633789062,16499600,GOOG
2024-02-22,146.1199951171875,146.1999969482422,144.00999450683594,145.32000732421875,145.32000732421875,23024700,GOOG
2024-02-23,144.97000122070312,145.9550018310547,144.7899932861328,145.2899932861328,145.2899932861328,14519400,GOOG
2024-02-26,143.4499969482422,143.83999633789062,138.74000549316406,138.75,138.75,33513000,GOOG
2024-02-27,139.41000366210938,140.49000549316406,138.5,140.10000610351562,140.10000610351562,22364000,GOOG
2024-02-28,139.10000610351562,139.27999877929688,136.63999938964844,137.42999267578125,137.42999267578125,30628700,GOOG
2024-02-29,138.35000610351562,139.9499969482422,137.57000732421875,139.77999877929688,139.77999877929688,35485000,GOOG
2024-03-01,139.61000061035156,140.0,137.97500610351562,138.0800018310547,138.0800018310547,28522000,GOOG
2024-03-04,136.5399932861328,136.6300048828125,132.86000061035156,134.1999969482422,134.1999969482422,43571500,GOOG
2024-03-05,132.74000549316406,134.02000427246094,131.5500030517578,133.77999877929688,133.77999877929688,28447600,GOOG
2024-03-06,134.24000549316406,134.74000549316406,131.9499969482422,132.55999755859375,132.55999755859375,23175200,GOOG
2024-03-07,133.88999938964844,135.82000732421875,132.66000366210938,135.24000549316406,135.24000549316406,24107300,GOOG
2024-03-08,135.03500366210938,138.98500061035156,134.8000030517578,136.2899932861328,136.2899932861328,26472400,GOOG
2024-03-11,137.07000732421875,139.97999572753906,137.07000732421875,138.94000244140625,138.94000244140625,22536400,GOOG
2024-03-12,138.25,140.27999877929688,138.2100067138672,139.6199951171875,139.6199951171875,19019700,GOOG
2024-03-13,140.05999755859375,142.19000244140625,140.00999450683594,140.77000427246094,140.77000427246094,19637000,GOOG
2024-03-14,142.3000030517578,144.72999572753906,141.48500061035156,144.33999633789062,144.33999633789062,36117900,GOOG
2024-03-15,143.41000366210938,144.33999633789062,141.1300048828125,142.1699981689453,142.1699981689453,41025900,GOOG
2024-03-18,149.3699951171875,152.92999267578125,148.13999938964844,148.47999572753906,148.47999572753906,47676700,GOOG
2024-03-19,148.97999572753906,149.6199951171875,147.00999450683594,147.9199981689453,147.9199981689453,17748400,GOOG
2024-03-20,148.7899932861328,149.75999450683594,147.6649932861328,149.67999267578125,149.67999267578125,17730000,GOOG
2024-03-21,150.32000732421875,151.30499267578125,148.00999450683594,148.74000549316406,148.74000549316406,19843900,GOOG
2024-03-22,150.24000549316406,152.55999755859375,150.08999633789062,151.77000427246094,151.77000427246094,19226300,GOOG
2024-03-25,150.9499969482422,151.45599365234375,148.8000030517578,151.14999389648438,151.14999389648438,15114700,GOOG
2024-03-26,151.24000549316406,153.1999969482422,151.02999877929688,151.6999969482422,151.6999969482422,19312700,GOOG
2024-03-27,152.14500427246094,152.69000244140625,150.1300048828125,151.94000244140625,151.94000244140625,16622000,GOOG
2024-03-28,152.0,152.6699981689453,151.3300018310547,152.25999450683594,152.25999450683594,21105600,GOOG
2024-01-02,250.0800018310547,251.25,244.41000366210938,248.4199981689453,248.4199981689453,104654200,TSLA
2024-01-03,244.97999572753906,245.67999267578125,236.32000732421875,238.4499969482422,238.4499969482422,121082600,TSLA
2024-01-04,239.25,242.6999969482422,237.72999572753906,237.92999267578125,237.92999267578125,102629300,TSLA
2024-01-05,236.86000061035156,240.1199951171875,234.89999389648438,237.49000549316406,237.49000549316406,92379400,TSLA
2024-01-08,236.13999938964844,241.25,235.3000030517578,240.4499969482422,240.4499969482422,85166600,TSLA
2024-01-09,238.11000061035156,238.9600067138672,232.0399932861328,234.9600067138672,234.9600067138672,96705700,TSLA
2024-01-10,235.10000610351562,235.5,231.2899932861328,233.94000244140625,233.94000244140625,91628500,TSLA
2024-01-11,230.57000732421875,230.92999267578125,225.3699951171875,227.22000122070312,227.22000122070312,105873600,TSLA
2024-01-12,220.0800018310547,225.33999633789062,217.14999389648438,218.88999938964844,218.88999938964844,122889000,TSLA
2024-01-16,215.10000610351562,223.49000549316406,212.17999267578125,219.91000366210938,219.91000366210938,115355000,TSLA
2024-01-17,214.86000061035156,215.6699981689453,212.00999450683594,215.5500030517578,215.5500030517578,103164400,TSLA
2024-01-18,216.8800048828125,217.4499969482422,208.74000549316406,211.8800048828125,211.8800048828125,108595400,TSLA
2024-01-19,209.99000549316406,213.19000244140625,207.55999755859375,212.19000244140625,212.19000244140625,102095800,TSLA
2024-01-22,212.25999450683594,217.8000030517578,206.27000427246094,208.8000030517578,208.8000030517578,117952500,TSLA
2024-01-23,211.3000030517578,215.64999389648438,207.75,209.13999938964844,209.13999938964844,106605900,TSLA
2024-01-24,211.8800048828125,212.72999572753906,206.77000427246094,207.8300018310547,207.8300018310547,123369900,TSLA
2024-01-25,189.6999969482422,193.0,180.05999755859375,182.6300048828125,182.6300048828125,198076800,TSLA
2024-01-26,185.5,186.77999877929688,182.10000610351562,183.25,183.25,107343200,TSLA
2024-01-29,185.6300048828125,191.47999572753906,183.6699981689453,190.92999267578125,190.92999267578125,125013100,TSLA
2024-01-30,195.3300018310547,196.36000061035156,190.61000061035156,191.58999633789062,191.58999633789062,109982300,TSLA
2024-01-31,187.0,193.97000122070312,185.85000610351562,187.2899932861328,187.2899932861328,103221400,TSLA
2024-02-01,188.5,189.8800048828125,184.27999877929688,188.86000061035156,188.86000061035156,91843300,TSLA
2024-02-02,185.0399932861328,188.69000244140625,182.0,187.91000366210938,187.91000366210938,110505100,TSLA
2024-02-05,184.25999450683594,184.67999267578125,175.00999450683594,181.05999755859375,181.05999755859375,134294400,TSLA
2024-02-06,177.2100067138672,186.49000549316406,177.11000061035156,185.10000610351562,185.10000610351562,122676000,TSLA
2024-02-07,188.17999267578125,189.7899932861328,182.67999267578125,187.5800018310547,187.5800018310547,111535200,TSLA
2024-02-08,189.0,191.6199951171875,185.5800018310547,189.55999755859375,189.55999755859375,83034000,TSLA
2024-02-09,190.17999267578125,194.1199951171875,189.47999572753906,193.57000732421875,193.57000732421875,84476300,TSLA
2024-02-12,192.11000061035156,194.72999572753906,187.27999877929688,188.1300048828125,188.1300048828125,95498600,TSLA
2024-02-13,183.99000549316406,187.25999450683594,182.11000061035156,184.02000427246094,184.02000427246094,86759500,TSLA
2024-02-14,185.3000030517578,188.88999938964844,183.35000610351562,188.7100067138672,188.7100067138672,81203000,TSLA
2024-02-15,189.16000366210938,200.8800048828125,188.86000061035156,200.4499969482422,200.4499969482422,120831800,TSLA
2024-02-16,202.05999755859375,203.1699981689453,197.39999389648438,199.9499969482422,199.9499969482422,111173600,TSLA
2024-02-20,196.1300048828125,198.60000610351562,189.1300048828125,193.75999450683594,193.75999450683594,104545800,TSLA
2024-02-21,193.36000061035156,199.44000244140625,191.9499969482422,194.77000427246094,194.77000427246094,103844000,TSLA
2024-02-22,194.0,198.32000732421875,191.36000061035156,197.41000366210938,197.41000366210938,92739500,TSLA
2024-02-23,195.30999755859375,197.57000732421875,191.5,191.97000122070312,191.97000122070312,78841900,TSLA
2024-02-26,192.2899932861328,201.77999877929688,192.0,199.39999389648438,199.39999389648438,111747100,TSLA
2024-02-27,204.0399932861328,205.60000610351562,198.25999450683594,199.72999572753906,199.72999572753906,108645400,TSLA
2024-02-28,200.4199981689453,205.3000030517578,198.44000244140625,202.0399932861328,202.0399932861328,99806200,TSLA
2024-02-29,204.17999267578125,205.27999877929688,198.4499969482422,201.8800048828125,201.8800048828125,85907000,TSLA
2024-03-01,200.52000427246094,204.52000427246094,198.5,202.63999938964844,202.63999938964844,82099200,TSLA
2024-03-04,198.72999572753906,199.75,186.72000122070312,188.13999938964844,188.13999938964844,134334900,TSLA
2024-03-05,183.0500030517578,184.58999633789062,177.57000732421875,180.74000549316406,180.74000549316406,119660800,TSLA
2024-03-06,179.99000549316406,181.5800018310547,173.6999969482422,176.5399932861328,176.5399932861328,107920900,TSLA
2024-03-07,174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,178.64999389648438,102129000,TSLA
2024-03-08,181.5,182.72999572753906,174.6999969482422,175.33999633789062,175.33999633789062,85315300,TSLA
2024-03-11,175.4499969482422,182.8699951171875,174.8000030517578,177.77000427246094,177.77000427246094,85391500,TSLA
2024-03-12,177.77000427246094,179.42999267578125,172.41000366210938,177.5399932861328,177.5399932861328,87391700,TSLA
2024-03-13,173.0500030517578,176.0500030517578,169.14999389648438,169.47999572753906,169.47999572753906,106524500,TSLA
2024-03-14,167.77000427246094,171.1699981689453,160.50999450683594,162.5,162.5,126325700,TSLA
2024-03-15,163.16000366210938,165.17999267578125,160.75999450683594,163.57000732421875,163.57000732421875,96971900,TSLA
2024-03-18,170.02000427246094,174.72000122070312,165.89999389648438,173.8000030517578,173.8000030517578,108214400,TSLA
2024-03-19,172.36000061035156,172.82000732421875,167.4199981689453,171.32000732421875,171.32000732421875,77271400,TSLA
2024-03-20,173.0,176.25,170.82000732421875,175.66000366210938,175.66000366210938,83846700,TSLA
2024-03-21,176.38999938964844,178.17999267578125,171.8000030517578,172.82000732421875,172.82000732421875,73178000,TSLA
2024-03-22,166.69000244140625,171.1999969482422,166.3000030517578,170.8300018310547,170.8300018310547,75454700,TSLA
2024-03-25,168.75999450683594,175.24000549316406,168.72999572753906,172.6300048828125,172.6300048828125,74228600,TSLA
2024-03-26,178.5800018310547,184.25,177.3800048828125,177.6699981689453,177.6699981689453,113186200,TSLA
2024-03-27,181.41000366210938,181.91000366210938,176.0,179.8300018310547,179.8300018310547,81804000,TSLA
2024-03-28,177.4499969482422,179.57000732421875,175.3000030517578,175.7899932861328,175.7899932861328,77654800,TSLA
2024-01-02,483.19000244140625,484.6499938964844,461.8599853515625,468.5,468.5,5049400,NFLX
2024-01-03,467.32000732421875,475.04998779296875,465.7699890136719,470.260009765625,470.260009765625,3443700,NFLX
2024-01-04,472.9800109863281,480.739990234375,466.5299987792969,474.6700134277344,474.6700134277344,3636500,NFLX
2024-01-05,476.5,479.54998779296875,471.79998779296875,474.05999755859375,474.05999755859375,2612500,NFLX
2024-01-08,473.8900146484375,485.239990234375,473.6499938964844,485.0299987792969,485.0299987792969,3675800,NFLX
2024-01-09,475.5299987792969,485.0899963378906,473.79998779296875,482.0899963378906,482.0899963378906,3526800,NFLX
2024-01-10,481.6000061035156,487.0,472.95001220703125,478.3299865722656,478.3299865722656,4342400,NFLX
2024-01-11,492.5400085449219,503.4100036621094,483.82000732421875,492.2300109863281,492.2300109863281,7993300,NFLX
2024-01-12,500.510009765625,500.7900085449219,490.6099853515625,492.1600036621094,492.1600036621094,4996600,NFLX
2024-01-16,490.0,494.1499938964844,478.0199890136719,481.239990234375,481.239990234375,4679000,NFLX
2024-01-17,484.5,486.2099914550781,475.260009765625,480.3299865722656,480.3299865722656,4894600,NFLX
2024-01-18,480.0299987792969,485.7699890136719,478.0199890136719,485.30999755859375,485.30999755859375,4054400,NFLX
2024-01-19,484.9800109863281,485.6700134277344,476.05999755859375,482.95001220703125,482.95001220703125,5665600,NFLX
2024-01-22,487.54998779296875,489.79998779296875,479.8999938964844,485.7099914550781,485.7099914550781,5212300,NFLX
2024-01-23,492.0,498.9599914550781,481.3999938964844,492.19000244140625,492.19000244140625,15506000,NFLX
2024-01-24,537.75,562.5,537.0700073242188,544.8699951171875,544.8699951171875,26432800,NFLX
2024-01-25,551.9500122070312,563.4600219726562,548.4600219726562,562.0,562.0,9451900,NFLX
2024-01-26,561.8099975585938,579.6400146484375,558.4299926757812,570.4199829101562,570.4199829101562,12770600,NFLX
2024-01-29,571.3499755859375,578.5499877929688,562.6799926757812,575.7899780273438,575.7899780273438,6905400,NFLX
2024-01-30,567.3200073242188,570.8800048828125,560.8200073242188,562.8499755859375,562.8499755859375,6181800,NFLX
2024-01-31,562.8499755859375,572.1500244140625,562.0399780273438,564.1099853515625,564.1099853515625,4857600,NFLX
2024-02-01,567.02001953125,572.6599731445312,563.8300170898438,567.510009765625,567.510009765625,3174000,NFLX
2024-02-02,564.52001953125,567.7999877929688,562.3699951171875,564.6400146484375,564.6400146484375,4030800,NFLX
2024-02-05,562.469970703125,575.75,557.2000122070312,562.0599975585938,562.0599975585938,4143100,NFLX
2024-02-06,564.1199951171875,566.3400268554688,554.3699951171875,555.8800048828125,555.8800048828125,2840300,NFLX
2024-02-07,558.1599731445312,567.7999877929688,554.97998046875,559.2999877929688,559.2999877929688,4373600,NFLX
2024-02-08,560.5499877929688,563.7000122070312,555.739990234375,558.530029296875,558.530029296875,3175500,NFLX
2024-02-09,565.0,566.0,558.0999755859375,561.3200073242188,561.3200073242188,3055700,NFLX
2024-02-12,560.3599853515625,568.4400024414062,557.0,557.8499755859375,557.8499755859375,3608500,NFLX
2024-02-13,550.7999877929688,559.2000122070312,549.0,554.52001953125,554.52001953125,3511500,NFLX
2024-02-14,567.260009765625,581.25,564.3400268554688,579.3300170898438,579.3300170898438,5634200,NFLX
2024-02-15,581.9099731445312,593.77001953125,580.3200073242188,593.4600219726562,593.4600219726562,5220900,NFLX
2024-02-16,596.9500122070312,597.0,577.4600219726562,583.9500122070312,583.9500122070312,4323600,NFLX
2024-02-20,580.1799926757812,586.0,569.6599731445312,575.1300048828125,575.1300048828125,3124200,NFLX
2024-02-21,573.510009765625,575.780029296875,567.3200073242188,573.3499755859375,573.3499755859375,2281100,NFLX
2024-02-22,582.75,590.8499755859375,578.8900146484375,588.469970703125,588.469970703125,3526600,NFLX
2024-02-23,586.4000244140625,592.4299926757812,579.8200073242188,583.5599975585938,583.5599975585938,2568900,NFLX
2024-02-26,583.5599975585938,590.75,583.27001953125,587.6500244140625,587.6500244140625,2393700,NFLX
2024-02-27,595.0,605.3599853515625,592.3300170898438,601.6699829101562,601.6699829101562,4489400,NFLX
2024-02-28,595.7899780273438,598.1699829101562,590.010009765625,596.47998046875,596.47998046875,2605200,NFLX
2024-02-29,604.25,604.52001953125,595.1599731445312,602.9199829101562,602.9199829101562,3572100,NFLX
2024-03-01,599.8099975585938,620.280029296875,599.5,619.3400268554688,619.3400268554688,4264200,NFLX
2024-03-04,621.5599975585938,624.4199829101562,615.0800170898438,615.8300170898438,615.8300170898438,3020300,NFLX
2024-03-05,610.0999755859375,610.9099731445312,592.0,598.5,598.5,3849600,NFLX
2024-03-06,602.989990234375,607.9299926757812,593.5599975585938,597.6900024414062,597.6900024414062,2469600,NFLX
2024-03-07,599.3400268554688,610.530029296875,595.9000244140625,608.510009765625,608.510009765625,2742800,NFLX
2024-03-08,608.27001953125,616.0900268554688,600.8400268554688,604.8200073242188,604.8200073242188,2774600,NFLX
2024-03-11,608.0800170898438,611.0,600.3699951171875,600.9299926757812,600.9299926757812,2500900,NFLX
2024-03-12,600.2100219726562,615.2999877929688,596.27001953125,611.0800170898438,611.0800170898438,2821600,NFLX
2024-03-13,613.3699951171875,614.8499755859375,607.2100219726562,609.4500122070312,609.4500122070312,2192100,NFLX
2024-03-14,615.0,620.7999877929688,607.3499755859375,613.010009765625,613.010009765625,3120500,NFLX
2024-03-15,622.9199829101562,622.9199829101562,603.8200073242188,605.8800048828125,605.8800048828125,6670900,NFLX
2024-03-18,613.5599975585938,627.4099731445312,610.4500122070312,618.3900146484375,618.3900146484375,3344200,NFLX
2024-03-19,615.6199951171875,621.280029296875,608.0,620.739990234375,620.739990234375,2142600,NFLX
2024-03-20,619.9500122070312,629.510009765625,618.3400268554688,627.6900024414062,627.6900024414062,2639500,NFLX
2024-03-21,630.6500244140625,634.3599853515625,622.3300170898438,622.7100219726562,622.7100219726562,2507700,NFLX
2024-03-22,624.1599731445312,629.0499877929688,621.0,628.010009765625,628.010009765625,2134100,NFLX
2024-03-25,627.9000244140625,630.4600219726562,623.1599731445312,627.4600219726562,627.4600219726562,1803300,NFLX
2024-03-26,625.2000122070312,634.3900146484375,619.1799926757812,629.239990234375,629.239990234375,2804500,NFLX
2024-03-27,629.010009765625,631.3499755859375,610.72998046875,613.530029296875,613.530029296875,2628300,NFLX
2024-03-28,614.989990234375,615.0,601.5900268554688,607.3300170898438,607.3300170898438,3708800,NFLX
2024-01-02,351.32000732421875,353.1600036621094,340.010009765625,346.2900085449219,345.9229736328125,19042200,META
2024-01-03,344.9800109863281,347.95001220703125,343.17999267578125,344.4700012207031,344.1048889160156,15451100,META
2024-01-04,344.5,348.1499938964844,343.3999938964844,347.1199951171875,346.7520751953125,12099900,META
2024-01-05,346.989990234375,353.5,346.260009765625,351.95001220703125,351.5769958496094,13920700,META
2024-01-08,354.70001220703125,358.9800109863281,352.04998779296875,358.6600036621094,358.2798767089844,13890200,META
2024-01-09,356.3999938964844,360.6400146484375,355.3599853515625,357.42999267578125,357.0511474609375,13463900,META
2024-01-10,360.1700134277344,372.94000244140625,359.0799865722656,370.4700012207031,370.07733154296875,22117200,META
2024-01-11,372.1300048828125,372.7799987792969,362.92999267578125,369.6700134277344,369.2781982421875,17205400,META
2024-01-12,370.1600036621094,377.05999755859375,369.5400085449219,374.489990234375,374.09307861328125,19295700,META
2024-01-16,373.6499938964844,375.6099853515625,367.2300109863281,367.4599914550781,367.0705261230469,15306900,META
2024-01-17,366.29998779296875,368.5400085449219,358.6099853515625,368.3699951171875,367.97955322265625,12724800,META
2024-01-18,371.489990234375,376.8500061035156,370.95001220703125,376.1300048828125,375.7313537597656,16354300,META
2024-01-19,379.0,384.3599853515625,377.9700012207031,383.45001220703125,383.0436096191406,21470100,META
2024-01-22,387.95001220703125,390.3500061035156,381.1600036621094,381.7799987792969,381.3753662109375,17680500,META
2024-01-23,384.6199951171875,388.3800048828125,382.0799865722656,385.20001220703125,384.791748046875,15506100,META
2024-01-24,390.0,396.1499938964844,387.80999755859375,390.70001220703125,390.2859191894531,15698500,META
2024-01-25,390.1700134277344,395.489990234375,385.6600036621094,393.17999267578125,392.7632751464844,15091100,META
2024-01-26,394.3500061035156,396.7900085449219,391.5899963378906,394.1400146484375,393.7222595214844,13163700,META
2024-01-29,394.989990234375,402.92999267578125,393.1000061035156,401.0199890136719,400.5949401855469,18742400,META
2024-01-30,403.5899963378906,406.3599853515625,399.57000732421875,400.05999755859375,399.635986328125,18614700,META
2024-01-31,389.0,398.0,387.1000061035156,390.1400146484375,389.72650146484375,20180800,META
2024-02-01,393.94000244140625,400.5,393.04998779296875,394.7799987792969,394.361572265625,29727100,META
2024-02-02,459.6000061035156,485.9599914550781,453.010009765625,474.989990234375,474.4865417480469,84615500,META
2024-02-05,469.8800048828125,471.8999938964844,459.2200012207031,459.4100036621094,458.9230651855469,40832400,META
2024-02-06,464.0,467.1199951171875,453.0,454.7200012207031,454.238037109375,21655200,META
2024-02-07,458.0,471.5199890136719,456.17999267578125,469.5899963378906,469.09228515625,23066000,META
2024-02-08,468.32000732421875,470.5899963378906,465.0299987792969,470.0,469.5018615722656,18815100,META
2024-02-09,472.95001220703125,473.5899963378906,467.4700012207031,468.1099853515625,467.61383056640625,18413100,META
2024-02-12,468.19000244140625,479.1499938964844,466.5799865722656,468.8999938964844,468.40301513671875,19382000,META
2024-02-13,456.8699951171875,467.8900146484375,455.0899963378906,460.1199951171875,459.63232421875,20916600,META
2024-02-14,467.92999267578125,474.1099853515625,466.0899963378906,473.2799987792969,472.77838134765625,16858400,META
2024-02-15,475.2799987792969,488.6199951171875,472.2200012207031,484.0299987792969,483.5169677734375,24212300,META
2024-02-16,478.1099853515625,478.9599914550781,469.2099914550781,473.32000732421875,472.8183288574219,23306500,META
2024-02-20,469.7200012207031,476.17999267578125,466.55999755859375,471.75,471.25,18015500,META
2024-02-21,466.5,469.0,461.7900085449219,468.0299987792969,468.0299987792969,12977100,META
2024-02-22,480.239990234375,489.989990234375,476.05999755859375,486.1300048828125,486.1300048828125,21625800,META
2024-02-23,488.04998779296875,494.3599853515625,482.3500061035156,484.0299987792969,484.0299987792969,18374300,META
2024-02-26,483.4700012207031,486.1400146484375,480.6000061035156,481.739990234375,481.739990234375,12101400,META
2024-02-27,479.9800109863281,487.2699890136719,479.9200134277344,487.04998779296875,487.04998779296875,10809600,META
2024-02-28,485.0,491.04998779296875,482.75,484.0199890136719,484.0199890136719,12715500,META
2024-02-29,488.44000244140625,491.70001220703125,482.6099853515625,490.1300048828125,490.1300048828125,17732000,META
2024-03-01,492.1099853515625,504.25,491.8500061035156,502.29998779296875,502.29998779296875,16273600,META
2024-03-04,503.0,504.4200134277344,496.4200134277344,498.19000244140625,498.19000244140625,12324100,META
2024-03-05,495.0,495.5799865722656,487.8900146484375,490.2200012207031,490.2200012207031,15325300,META
2024-03-06,497.6300048828125,502.9700012207031,494.2900085449219,496.0899963378906,496.0899963378906,11757900,META
2024-03-07,503.2799987792969,519.8499755859375,501.3800048828125,512.1900024414062,512.1900024414062,18586400,META
2024-03-08,514.1900024414062,523.5700073242188,499.3500061035156,505.95001220703125,505.95001220703125,18575200,META
2024-03-11,497.010009765625,497.32000732421875,476.0,483.5899963378906,483.5899963378906,20428300,META
2024-03-12,493.260009765625,502.30999755859375,484.7300109863281,499.75,499.75,15448200,META
2024-03-13,495.3900146484375,500.9800109863281,491.0299987792969,495.57000732421875,495.57000732421875,12090700,META
2024-03-14,500.260009765625,501.3500061035156,488.1600036621094,491.8299865722656,491.8299865722656,12620000,META
2024-03-15,489.010009765625,491.8299865722656,481.29998779296875,484.1000061035156,484.1000061035156,29141700,META
2024-03-18,491.9100036621094,497.4200134277344,486.80999755859375,496.9800109863281,496.9800109863281,11755300,META
2024-03-19,488.1700134277344,496.6300048828125,481.2799987792969,496.239990234375,496.239990234375,10903100,META
2024-03-20,499.5,508.20001220703125,495.1700134277344,505.5199890136719,505.5199890136719,11711100,META
2024-03-21,514.7100219726562,515.0399780273438,506.010009765625,507.760009765625,507.760009765625,9712500,META
2024-03-22,507.0,509.9700012207031,504.3399963378906,509.5799865722656,509.5799865722656,8117000,META
2024-03-25,505.7900085449219,507.2200012207031,500.239990234375,503.0199890136719,503.0199890136719,8380600,META
2024-03-26,505.1300048828125,510.0,495.2099914550781,495.8900146484375,495.8900146484375,11205400,META
2024-03-27,499.29998779296875,499.8900146484375,488.07000732421875,493.8599853515625,493.8599853515625,9989700,META
2024-03-28,492.8399963378906,492.8900146484375,485.1499938964844,485.5799865722656,485.5799865722656,15212800,META
2024-01-02,589.510009765625,590.4400024414062,576.760009765625,580.0700073242188,580.0700073242188,2840200,ADBE
2024-01-03,574.5800170898438,577.2999877929688,570.1900024414062,571.7899780273438,571.7899780273438,2478000,ADBE
2024-01-04,570.989990234375,572.9099731445312,566.6599731445312,567.0499877929688,567.0499877929688,2092100,ADBE
2024-01-05,563.5,569.52001953125,563.3400268554688,564.5999755859375,564.5999755859375,1922900,ADBE
2024-01-08,567.8699951171875,581.510009765625,567.8699951171875,580.5499877929688,580.5499877929688,2830000,ADBE
2024-01-09,578.3300170898438,588.2000122070312,577.280029296875,586.2000122070312,586.2000122070312,1926900,ADBE
2024-01-10,585.4299926757812,593.6500244140625,585.4299926757812,591.030029296875,591.030029296875,2135700,ADBE
2024-01-11,592.0,597.8400268554688,584.52001953125,597.489990234375,597.489990234375,2331800,ADBE
2024-01-12,598.3900146484375,599.3800048828125,593.02001953125,596.5399780273438,596.5399780273438,1477000,ADBE
2024-01-16,592.8300170898438,597.760009765625,588.3400268554688,597.6799926757812,597.6799926757812,2126100,ADBE
2024-01-17,591.989990234375,596.75,582.4400024414062,596.0999755859375,596.0999755859375,2588300,ADBE
2024-01-18,586.9000244140625,596.8900146484375,584.2100219726562,593.7000122070312,593.7000122070312,2793600,ADBE
2024-01-19,593.8099975585938,612.0700073242188,589.1300048828125,611.5499877929688,611.5499877929688,3760100,ADBE
2024-01-22,615.0,620.9600219726562,603.1500244140625,603.5900268554688,603.5900268554688,4488000,ADBE
2024-01-23,602.2100219726562,604.3200073242188,591.3400268554688,597.1799926757812,597.1799926757812,2723500,ADBE
2024-01-24,601.7100219726562,616.9500122070312,597.4600219726562,606.47998046875,606.47998046875,2999000,ADBE
2024-01-25,615.4199829101562,627.0599975585938,612.239990234375,622.5800170898438,622.5800170898438,3806200,ADBE
2024-01-26,620.7000122070312,622.5,613.0,613.9299926757812,613.9299926757812,2137800,ADBE
2024-01-29,615.7100219726562,636.25,615.7100219726562,630.22998046875,630.22998046875,3212200,ADBE
2024-01-30,630.0,630.469970703125,620.8900146484375,627.9600219726562,627.9600219726562,2007400,ADBE
2024-01-31,620.0,625.9299926757812,612.1699829101562,617.780029296875,617.780029296875,2666800,ADBE
2024-02-01,619.0,628.7999877929688,618.780029296875,627.9099731445312,627.9099731445312,1687600,ADBE
2024-02-02,624.7899780273438,638.25,617.010009765625,634.760009765625,634.760009765625,2542200,ADBE
2024-02-05,633.030029296875,634.5900268554688,624.5399780273438,630.5,630.5,2131200,ADBE
2024-02-06,625.5800170898438,626.4600219726562,604.6699829101562,607.1400146484375,607.1400146484375,3436200,ADBE
2024-02-07,613.25,620.4199829101562,610.1500244140625,615.8499755859375,615.8499755859375,2313800,ADBE
2024-02-08,615.8499755859375,621.3400268554688,612.510009765625,615.8599853515625,615.8599853515625,1815700,ADBE
2024-02-09,616.0,628.0700073242188,615.7999877929688,627.2100219726562,627.2100219726562,2091400,ADBE
2024-02-12,626.0,626.3499755859375,611.5800170898438,611.8400268554688,611.8400268554688,2317200,ADBE
2024-02-13,596.7000122070312,608.3900146484375,590.0,601.8900146484375,601.8900146484375,2985200,ADBE
2024-02-14,605.8499755859375,610.3300170898438,602.5,604.6599731445312,604.6599731445312,1615100,ADBE
